C,n,P,t,a,N,LN
-9.636272545,2.872344689,12911.82365,2.2250501,1.978957916,67481.41119,4.829184156
-9.681963928,2.881963928,12022.04409,2.266733467,1.766533066,96581.79561,4.984895275
-9.369338677,2.622244489,15232.46493,2.305210421,1.838677355,48678.81366,4.687339986
-9.318837675,2.598196393,15076.1523,2.52004008,2.407815631,56136.03392,4.749241726
-9.566533066,2.800200401,16482.96593,2.824649299,1.754509018,68764.56964,4.837364729
-9.561723447,2.80260521,11937.87575,2.763727455,1.906813627,155414.2352,5.191490796
-9.845490982,3.105611222,16002.00401,2.167334669,2.24749499,27923.94907,4.445976837
-9.737274549,2.990180361,12166.33267,2.579358717,2.447895792,110299.8599,5.042574961
-9.241883768,2.48757515,14498.998,2.452705411,1.538076152,68058.94122,4.832885189
-9.929659319,3.201803607,13993.98798,2.322845691,2.343687375,49306.54558,4.692904577
-9.693987976,2.893987976,11829.65932,2.829458918,2.123246493,184995.1219,5.267160277
-9.879158317,3.115230461,12034.06814,2.521643287,1.676352705,123221.698,5.090687189
-9.328456914,2.600601202,16230.46092,2.614629259,1.976953908,54737.27135,4.738283144
-9.590581162,2.819438878,11048.09619,2.470340681,2.133266533,141383.9064,5.150399977
-9.28997996,2.581362725,15172.34469,2.637074148,1.952905812,64115.93576,4.806965985
-9.790180361,3.071943888,12539.07816,2.467134269,2.45991984,82054.149,4.914100546
-9.439078156,2.699198397,11637.27455,2.396593186,2.131262525,104481.7226,5.019040324
-9.513627255,2.80501002,16843.68737,2.281162325,1.988977956,30552.04425,4.485040274
-9.475150301,2.74488978,13440.88176,2.305210421,1.622244489,64311.73943,4.808290256
-9.321242485,2.603006012,11805.61122,2.308416834,2.259519038,85542.03791,4.932179592
-9.965731463,3.206613226,14186.37275,2.510420842,2.201402806,66535.08795,4.823050735
-9.948897796,3.216232465,13729.45892,2.141683367,2.181362725,41813.7077,4.621318679
-9.261122244,2.506813627,14198.39679,2.103206413,1.636272545,48737.11162,4.687859787
-9.393386774,2.675150301,16903.80762,2.388577154,1.806613226,37381.91263,4.572661518
-9.451102204,2.691983968,16266.53307,2.436673347,1.686372745,48016.81898,4.681393386
-9.330861723,2.583767535,13464.92986,2.268336673,2.481963928,60503.13006,4.781777843
-9.835871743,3.110420842,12527.05411,2.353306613,2.407815631,72701.55804,4.861543718
-9.778156313,3.026252505,12731.46293,2.720440882,1.902805611,123708.981,5.09240123
-9.366933868,2.610220441,15388.77756,2.588977956,1.876753507,65727.44101,4.817746724
-9.321242485,2.610220441,13957.91583,2.864729459,2.429859719,93276.08104,4.969770291
-9.249098196,2.497194389,12130.26052,2.143286573,2.109218437,73802.06432,4.86806851
-9.595390782,2.86753507,16074.1483,2.111222445,2.22745491,27555.66346,4.440210872
-10.04268537,3.271543086,15941.88377,2.168937876,2.497995992,27312.78929,4.436366054
-9.378957916,2.67995992,11048.09619,2.26993988,2.093186373,95011.3046,4.977775281
-9.386172345,2.627054108,13693.38677,2.443086172,2.355711423,72789.13164,4.862066538
-9.641082164,2.843486974,13224.4489,2.295591182,2.487975952,69623.23793,4.842754217
-9.467935872,2.74008016,14631.26253,2.637074148,1.596192385,73367.76864,4.865505311
-9.41503006,2.653507014,16134.26854,2.204208417,1.506012024,38278.27601,4.58295237
-9.374148297,2.600601202,15328.65731,2.699599198,1.888777555,77060.38451,4.886831172
-9.304408818,2.598196393,15785.57114,2.579358717,1.898797595,54309.86429,4.734878718
-9.588176353,2.853106212,16254.50902,2.818236473,1.568136273,66241.69252,4.82113142
-9.60501002,2.903607214,14895.79158,2.499198397,1.70240481,55026.53629,4.740572176
-9.780561122,2.982965932,16963.92786,2.385370741,2.311623246,37158.31591,4.570056023
-9.677154309,2.884368737,16891.78357,2.495991984,2.447895792,43182.69079,4.6353097
-9.807014028,3.05751503,13981.96393,2.223446894,2.355711423,46769.89782,4.669966421
-9.513627255,2.80260521,14691.38277,2.720440882,2.223446894,71553.96624,4.854633712
-9.595390782,2.86753507,14643.28657,2.308416834,1.526052104,49570.87164,4.695226555
-9.629058116,2.843486974,12382.76553,2.322845691,1.754509018,92346.75247,4.965421627
-9.504008016,2.792985972,13476.95391,2.587374749,2.425851703,76989.51157,4.886431564
-9.398196393,2.624649299,11036.07214,2.391783567,1.69238477,133410.261,5.125189234
-9.306813627,2.603006012,14643.28657,2.888777555,1.922845691,87983.46117,4.944401043
-9.609819639,2.896392786,14486.97395,2.130460922,1.696392786,38678.75849,4.587472526
-9.713226453,2.975751503,14186.37275,2.420641283,1.596192385,62584.59515,4.796467447
-9.554509018,2.80741483,15088.17635,2.532865731,2.457915832,57056.61314,4.756305989
-9.835871743,3.098396794,15797.59519,2.337274549,2.463927856,35391.26492,4.548896085
-9.891182365,3.127254509,16062.12425,2.763727455,2.143286573,62875.76374,4.798483273
-9.879158317,3.086372745,12899.7996,2.851903808,1.766533066,153765.7187,5.186859522
-9.376553106,2.670340681,14535.07014,2.625851703,1.946893788,69616.89724,4.842714663
-9.706012024,2.987775551,15569.13828,2.431863727,2.481963928,41216.08998,4.61506679
-9.881563126,3.086372745,13032.06413,2.173747495,1.682364729,65309.35136,4.81497537
-9.929659319,3.175350701,14739.47896,2.29238477,1.516032064,47621.59289,4.677803918
-9.766132265,3.016633267,15112.22445,2.24749499,1.862725451,41371.02989,4.616696332
-9.758917836,2.999799599,16254.50902,2.391783567,2.249498998,39090.42546,4.592070397
-9.686773547,2.893987976,13116.23246,2.534468938,2.043086172,99274.9776,4.996839798
-9.280360721,2.514028056,12454.90982,2.789378758,2.373747495,133445.9714,5.125305467
-9.891182365,3.093587174,14018.03607,2.422244489,2.371743487,66761.59575,4.824526709
-9.217835671,2.485170341,11745.49098,2.491182365,2.417835671,107141.543,5.029957896
-9.713226453,2.939679359,13525.0501,2.181763527,1.76252505,57293.41369,4.758104699
-9.833466934,3.05751503,12887.77555,2.188176353,1.896793587,64910.08752,4.812312195
-9.513627255,2.723246493,16879.75952,2.739679359,2.187374749,60874.56185,4.784435848
-9.869539078,3.098396794,14486.97395,2.385370741,1.946893788,57663.52932,4.76090122
-9.924849699,3.151302605,16326.65331,2.664328657,2.04509018,55047.02866,4.740733881
-9.79739479,3.009418838,13981.96393,2.616232465,2.373747495,84195.9684,4.925291296
-9.496793587,2.797795591,15665.33066,2.79739479,2.28757515,62340.68047,4.794771538
-9.948897796,3.175350701,11456.91383,2.293987976,1.588176353,110432.7933,5.043098058
-9.701202405,2.961322645,15268.53707,2.242685371,2.177354709,38096.76269,4.580888073
-9.537675351,2.768937876,13176.35271,2.584168337,2.295591182,95221.32874,4.978734237
-9.383767535,2.636673347,15256.51303,2.215430862,2.069138277,42673.35174,4.630156755
-9.398196393,2.682364729,15605.21042,2.358116232,2.223446894,42562.01382,4.629022168
-9.580961924,2.850701403,12851.70341,2.643486974,1.656312625,106282.1352,5.026460271
-9.210621242,2.485170341,13969.93988,2.544088176,2.357715431,72701.93606,4.861545976
-9.441482966,2.684769539,14535.07014,2.523246493,1.912825651,70289.83069,4.846892497
-9.3501002,2.619839679,12358.71743,2.217034068,1.660320641,73604.40924,4.866903831
-9.511222445,2.80501002,16410.82164,2.37254509,1.930861723,36669.38155,4.564303585
-9.516032064,2.747294589,15028.05611,2.436673347,2.113226453,57998.26739,4.76341502
-9.528056112,2.737675351,13320.64128,2.250701403,1.754509018,70604.93272,4.848835044
-9.888777555,3.132064128,11541.08216,2.624248497,2.20741483,146435.7909,5.165647237
-9.898396794,3.129659319,14667.33467,2.427054108,1.718436874,59341.78032,4.773360572
-9.903206413,3.132064128,12863.72745,2.451102204,1.856713427,91452.3271,4.961194761
-9.787775551,3.035871743,14366.73347,2.486372745,1.966933868,64825.99319,4.811749179
-9.311623246,2.593386774,16170.34068,2.800601202,2.215430862,62863.45618,4.798398254
-9.244288577,2.509218437,11529.05812,2.630661323,2.031062124,135871.7026,5.133129018
-9.718036072,2.918036072,14823.64729,2.382164329,1.852705411,60045.11662,4.778477693
-9.374148297,2.627054108,13561.12224,2.188176353,1.822645291,57570.25818,4.760198177
-9.371743487,2.634268537,15533.06613,2.835871743,1.846693387,77738.78162,4.89063773
-9.487174349,2.764128257,15773.54709,2.561723447,1.828657315,53713.87537,4.730086487
-9.576152305,2.865130261,16158.31663,2.50240481,1.51002004,45357.13329,4.656645598
-9.398196393,2.634268537,12539.07816,2.128857715,1.706412826,68617.44274,4.836434529
-9.511222445,2.728056112,12298.59719,2.555310621,1.98496994,120451.0964,5.080810757
-9.809418838,3.069539078,14462.92585,2.831062124,1.798597194,93215.06464,4.969486105
-9.434268537,2.735270541,12070.14028,2.847094188,2.037074148,139553.2289,5.14473989
-10.01863727,3.271543086,13801.60321,2.386973948,2.147294589,60078.06435,4.778715932
-9.833466934,3.117635271,13488.97796,2.898396794,2.023046092,114841.6263,5.060099334
-9.410220441,2.696793587,13741.48297,2.845490982,2.141282565,99639.62976,4.998432105
-9.535270541,2.756913828,14198.39679,2.335671343,1.686372745,63791.00215,4.804759425
-9.645891784,2.877154309,12779.55912,2.739679359,2.493987976,118702.9005,5.074461331
-9.840681363,3.047895792,11024.0481,2.891983968,1.95490982,252932.8907,5.403005308
-9.60741483,2.908416834,13200.4008,2.20260521,2.057114228,52055.25615,4.716464588
-9.244288577,2.502004008,13428.85772,2.746092184,1.880761523,105914.0848,5.024953718
-9.85511022,3.064729459,11649.2986,2.823046092,2.269539078,189073.5552,5.27663079
-9.41743487,2.641482966,12791.58317,2.329258517,2.063126253,82836.79475,4.918223286
-9.645891784,2.865130261,14450.9018,2.391783567,1.75250501,63726.50156,4.804320077
-9.85751503,3.117635271,14150.3006,2.443086172,2.191382766,59759.05052,4.776403689
-9.725250501,2.99739479,13224.4489,2.302004008,2.077154309,61847.27659,4.79132058
-9.79498998,3.023847695,12731.46293,2.771743487,1.992985972,135498.1026,5.131933214
-9.871943888,3.100801603,11673.34669,2.816633267,1.882765531,189860.8755,5.278435479
-9.951302605,3.189779559,15713.42685,2.14488978,2.239478958,29113.94669,4.464101082
-9.47755511,2.749699399,15593.18637,2.345290581,2.431863727,41038.1337,4.613187602
-9.422244489,2.687174349,16302.60521,2.43987976,1.904809619,44891.26243,4.652161819
-9.941683367,3.194589178,14655.31062,2.547294589,1.810621242,64718.31748,4.811027218
-9.802204409,3.007014028,12466.93387,2.420641283,1.938877756,101970.4628,5.00847439
-9.999398798,3.213827655,16158.31663,2.290781563,2.023046092,35671.2086,4.552317824
-9.662725451,2.961322645,16675.3507,2.515230461,1.912825651,39064.87274,4.591786414
-10.00180361,3.240280561,14943.88778,2.362925852,1.524048096,50417.94786,4.702585165
-9.650701403,2.879559118,11168.33667,2.236272545,1.542084168,108731.536,5.036355523
-9.888777555,3.132064128,15088.17635,2.471943888,2.073146293,53590.8864,4.72909094
-9.528056112,2.778557114,11937.87575,2.56012024,2.275551102,117027.0431,5.068286232
-9.660320641,2.939679359,11589.17836,2.795791583,1.806613226,164985.3924,5.217445494
-9.41503006,2.691983968,11360.72144,2.481563126,1.804609218,121368.1005,5.084104555
-9.677154309,2.939679359,14114.22846,2.176953908,1.584168337,46745.23436,4.669737342
-9.915230461,3.163326653,13344.68938,2.787775551,1.652304609,119429.9598,5.077113286
-9.79258517,3.011823647,12635.27054,2.37254509,1.798597194,90408.61821,4.956209832
-9.706012024,2.944488978,14102.20441,2.754108216,2.179358717,93144.40474,4.969156772
-9.754108216,3.004609218,13825.6513,2.401402806,1.914829659,65841.77246,4.818501514
-9.516032064,2.776152305,14126.25251,2.313226453,1.75250501,57249.9346,4.757774995
-9.434268537,2.672745491,13092.18437,2.377354709,2.049098196,79340.31117,4.899493899
-9.871943888,3.144088176,14486.97395,2.739679359,2.379759519,74761.11802,4.873675787
-9.566533066,2.824248497,13392.78557,2.633867735,2.383767535,88837.93813,4.94859847
-9.624248497,2.829058116,16855.71142,2.512024048,1.502004008,49778.48789,4.6970417
-9.948897796,3.218637275,16579.15832,2.723647295,1.998997996,50576.69963,4.703950486
-9.609819639,2.836272545,12911.82365,2.839078156,2.429859719,130051.9601,5.114116902
-10.01142285,3.230661323,11024.0481,2.888777555,2.113226453,251467.095,5.400481165
-9.948897796,3.18496994,12839.67936,2.386973948,2.007014028,81468.99724,4.910992371
-9.766132265,3.043086172,11396.79359,2.43987976,1.828657315,117444.878,5.069834081
-9.696392786,2.951703407,16446.89379,2.452705411,2.425851703,38931.13765,4.590297095
-9.879158317,3.144088176,11517.03407,2.529659319,2.429859719,120721.041,5.081782972
-9.965731463,3.194589178,11264.52906,2.831062124,2.125250501,212775.0941,5.327920791
-9.511222445,2.768937876,14523.04609,2.441482966,1.504008016,62472.66966,4.795690065
-9.831062124,3.035871743,12298.59719,2.6498998,2.031062124,138148.8983,5.140347426
-9.763727455,3.047895792,12575.1503,2.116032064,1.894789579,55092.21553,4.741090238
-9.908016032,3.163326653,13597.19439,2.858316633,1.872745491,117060.3803,5.068409931
-9.977755511,3.24509018,12070.14028,2.850300601,2.105210421,161425.5758,5.207972344
-9.941683367,3.194589178,12034.06814,2.548897796,2.123246493,116591.853,5.066668205
-9.679559118,2.906012024,16374.7495,2.231462926,2.451903808,32388.52151,4.510391124
-9.698797595,2.906012024,12683.36673,2.696392786,2.303607214,126005.0468,5.10038794
-9.960921844,3.230661323,14318.63727,2.148096192,2.373747495,35373.79132,4.548681609
-9.501603206,2.800200401,13356.71343,2.704408818,1.634268537,95026.99775,4.977847009
-9.811823647,3.05991984,11937.87575,2.191382766,2.077154309,76161.2702,4.881734179
-9.713226453,2.922845691,13320.64128,2.39498998,2.073146293,79494.95703,4.900339579
-9.869539078,3.12004008,12887.77555,2.276352705,1.780561122,69267.49341,4.840529472
-9.198597194,2.465931864,11204.40882,2.330861723,1.972945892,107747.103,5.032405602
-10.02825651,3.257114228,13476.95391,2.83747495,2.353707415,116657.8321,5.066913902
-10.03066132,3.252304609,15845.69138,2.81503006,1.618236473,75751.3282,4.879390252
-9.556913828,2.790581162,15881.76353,2.742885772,2.317635271,66108.90619,4.820259972
-9.41743487,2.711222445,12334.66934,2.704408818,1.800601202,118142.839,5.072407403
-9.744488978,3.028657315,14547.09419,2.465531062,1.744488978,57314.53856,4.7582648
-9.419839679,2.655911824,13008.01603,2.236272545,2.053106212,69112.85649,4.839558843
-9.359719439,2.653507014,11577.15431,2.864729459,2.46993988,150463.5093,5.177431187
-9.304408818,2.545290581,12238.47695,2.749298597,1.738476954,140441.0437,5.147494048
-9.847895792,3.062324649,15677.35471,2.151302605,1.850701403,34714.68189,4.54051319
-9.802204409,3.023847695,12214.42886,2.577755511,2.29759519,119724.5786,5.078183317
-9.773346693,2.982965932,12190.38076,2.54248497,1.930861723,125050.55,5.097085606
-9.975350701,3.201803607,13020.04008,2.160921844,1.546092184,60842.4509,4.7842067
-9.453507014,2.672745491,12442.88577,2.306813627,1.568136273,89899.96515,4.953759523
-9.213026052,2.477955912,13392.78557,2.124048096,2.165330661,54135.46855,4.7334819
-9.944088176,3.160921844,11048.09619,2.313226453,2.26753507,119131.9902,5.076028397
-9.739679359,3.016633267,15701.40281,2.736472946,1.5,64521.18558,4.809702339
-9.643486974,2.913226453,16242.48497,2.290781563,1.920841683,34786.59464,4.541411917
-9.302004008,2.535671343,13681.36273,2.572945892,2.063126253,89263.06608,4.9506718
-9.499198397,2.711222445,16350.7014,2.579358717,1.814629259,58372.71278,4.766209877
-9.636272545,2.934869739,13188.37675,2.558517034,1.918837675,82344.46766,4.915634426
-9.633867735,2.838677355,14571.14228,2.62745491,1.9749499,82983.34091,4.918990916
-9.357314629,2.651102204,14775.5511,2.420641283,2.265531062,51814.91488,4.714454789
-9.568937876,2.800200401,13717.43487,2.79258517,2.087174349,108667.2315,5.036098603
-9.845490982,3.108016032,14967.93587,2.306813627,1.598196393,44881.0366,4.652062879
-9.537675351,2.817034068,15797.59519,2.651503006,1.726452906,58324.01807,4.765847436
-9.936873747,3.196993988,16194.38878,2.83747495,2.205410822,61703.80359,4.790311936
-9.725250501,2.958917836,12466.93387,2.209018036,2.405811623,68195.66881,4.833756793
-9.54248497,2.785771543,16579.15832,2.476753507,1.706412826,46107.34439,4.663770109
-9.905611222,3.129659319,16639.27856,2.738076152,1.812625251,58726.31291,4.768832735
-9.665130261,2.951703407,12971.94389,2.181763527,1.680360721,56634.16697,4.753078517
-9.588176353,2.797795591,11360.72144,2.484769539,2.387775551,133761.9389,5.126332555
-9.609819639,2.836272545,14126.25251,2.101603206,1.776553106,46494.73562,4.667403783
-9.525651303,2.800200401,11228.45691,2.558517034,2.113226453,134355.407,5.128255149
-9.631462926,2.86753507,12827.65531,2.252304609,1.726452906,72711.12281,4.861600851
-9.412625251,2.653507014,15641.28257,2.638677355,1.574148297,66657.93449,4.823851852
-9.821442886,3.035871743,13597.19439,2.20741483,1.770541082,58851.13885,4.769754871
-9.782965932,3.069539078,16795.59118,2.148096192,1.564128257,24213.1941,4.384052083
-9.465531062,2.747294589,14378.75752,2.117635271,2.487975952,37624.32943,4.575468768
-9.455911824,2.689579158,11781.56313,2.268336673,1.700400802,95912.04156,4.981873135
-9.802204409,3.011823647,11096.19238,2.165731463,1.614228457,105379.3793,5.022755636
-9.744488978,3.016633267,11108.21643,2.374148297,1.658316633,119645.0276,5.077894654
-9.395791583,2.631863727,13765.53106,2.770140281,2.355711423,100950.2643,5.00410746
-9.482364729,2.74248497,14258.51703,2.673947896,2.249498998,79455.91341,4.900126225
